"Catalogue ID","Churchwell ID","l","b","Effective Radius (arcmin)","Thickness (arcmin)","Eccentricity","Position Angle (deg)","Hit Rate","Dispersion (arcmin)","Hierarchy Flag"
MWP1G359300+002883,CS5,359.300,+0.288,2.94,1.78,0.47,4,0.15,0.017,
MWP1G320341-001790,,320.341,-0.179,0.82,0.91,0.29,38,0.15,0.007,
MWP1G016312-001458,,016.312,-0.146,0.65,0.47,0.67,13,0.15,0.004,2
MWP1G329992+008870,,329.992,+0.887,3.23,2.30,0.10,20,0.15,0.008,2
MWP1G343293+001634,,343.293,+0.163,0.28,0.19,0.00,0,0.15,0.001,
MWP1G037541-001151,,037.541,-0.115,0.51,0.56,0.34,4,0.15,0.006,
MWP1G308916+001219,,308.916,+0.122,1.94,2.09,0.19,6,0.15,0.010,
MWP1G030587-000967,,030.587,-0.097,1.05,1.21,0.47,36,0.15,0.007,
MWP1G008328-003216,,008.328,-0.322,0.53,0.51,0.21,14,0.15,0.003,2
MWP1G037542-003970,,037.542,-0.397,0.49,0.47,0.12,0,0.15,0.001,
MWP1G310885-005568,,310.885,-0.557,0.47,0.54,0.05,0,0.15,0.002,
MWP1G014150-001420,,014.150,-0.142,3.06,1.93,0.18,31,0.15,0.019,
MWP1G317364+006749,,317.364,+0.675,5.73,3.22,0.33,35,0.15,0.044,1
MWP1G033882+000569,,033.882,+0.057,0.67,0.73,0.15,19,0.15,0.004,
MWP1G055345-003157,,055.345,-0.316,0.54,0.57,0.21,5,0.15,0.002,
MWP1G022733-002335,,022.733,-0.234,0.72,0.65,0.02,16,0.15,0.008,
MWP1G011895+007508,N4,011.895,+0.751,2.21,2.25,0.34,7,0.15,0.006,
MWP1G031066+000485,,031.066,+0.049,0.52,0.46,0.19,45,0.15,0.004,
MWP1G046794-002680,,046.794,-0.268,1.36,0.98,0.24,9,0.15,0.005,1
MWP1G344607-007779,,344.607,-0.778,1.74,1.53,0.39,40,0.15,0.005,
MWP1G010302-001710,CN148,010.302,-0.171,3.28,2.56,0.52,46,0.15,0.025,1
MWP1G298531-000032,,298.531,-0.003,4.18,2.43,0.46,42,0.15,0.040,1
MWP1G332834-005694,,332.834,-0.569,0.52,0.51,0.45,26,0.15,0.002,2
MWP1G032077-002336,,032.077,-0.234,0.93,1.05,0.18,55,0.15,0.004,2
MWP1G053191+003447,,053.191,+0.345,1.88,1.59,0.23,59,0.15,0.010,
MWP1G328148+001875,,328.148,+0.188,0.48,0.65,0.12,0,0.15,0.003,
MWP1G017313-001541,,017.313,-0.154,5.27,1.95,0.35,50,0.15,0.016,1
MWP1G030856-002807,,030.856,-0.281,0.93,1.04,0.61,6,0.15,0.004,
MWP1G034132+004724,,034.132,+0.472,0.43,0.45,0.37,18,0.15,0.002,
MWP1G350284-005160,,350.284,-0.516,0.47,0.60,0.42,26,0.15,0.002,
MWP1G336884+004551,,336.884,+0.455,0.80,1.01,0.52,29,0.15,0.004,
MWP1G013777+004893,,013.777,+0.489,0.34,0.30,0.33,0,0.15,0.001,
MWP1G034444+000577,,034.444,+0.058,0.46,0.40,0.32,21,0.15,0.003,
MWP1G303140-008796,,303.140,-0.880,0.51,0.69,0.49,9,0.15,0.003,2
MWP1G036594-005393,,036.594,-0.539,1.72,1.61,0.30,58,0.15,0.017,
MWP1G305739-002120,,305.739,-0.212,0.46,0.93,0.52,29,0.15,0.002,
MWP1G036406+000772,,036.406,+0.077,1.14,1.03,0.51,30,0.15,0.005,
MWP1G298080+000379,,298.080,+0.038,0.45,0.55,0.05,26,0.15,0.001,
MWP1G348773+003343,,348.773,+0.334,1.49,0.96,0.09,27,0.15,0.007,2
MWP1G054837-003984,,054.837,-0.398,0.44,0.68,0.54,10,0.15,0.003,2
MWP1G058633-000307,,058.633,-0.031,0.64,0.87,0.10,29,0.15,0.004,
MWP1G329098-006509,,329.098,-0.651,1.62,0.77,0.18,24,0.15,0.003,
MWP1G342074-008226,,342.074,-0.823,1.01,0.89,0.43,5,0.15,0.003,
MWP1G001131-001221,,001.131,-0.122,0.56,0.51,0.62,25,0.15,0.002,2
MWP1G030780-002151,,030.780,-0.215,0.49,0.77,0.41,20,0.15,0.002,
MWP1G306942+007095,,306.942,+0.709,0.54,0.75,0.21,2,0.15,0.002,
MWP1G341125-003467,,341.125,-0.347,1.71,1.44,0.04,13,0.15,0.007,2
MWP1G028665+007125,,028.665,+0.713,0.46,0.53,0.43,103,0.15,0.002,
MWP1G033263+000655,,033.263,+0.065,0.43,0.41,0.07,1,0.15,0.001,
MWP1G320257-003014,,320.257,-0.301,0.55,0.49,0.71,7,0.15,0.003,2
MWP1G332786-008503,,332.786,-0.850,0.91,0.92,0.67,129,0.15,0.001,
MWP1G350238-005200,,350.238,-0.520,0.77,0.68,0.24,13,0.15,0.004,
MWP1G332584-005622,,332.584,-0.562,0.37,0.50,0.26,14,0.15,0.001,
MWP1G036334-000022,,036.334,-0.002,0.44,0.50,0.48,0,0.15,0.002,
MWP1G353408+008189,,353.408,+0.819,5.09,3.62,0.43,47,0.15,0.056,
MWP1G313497+001049,,313.497,+0.105,1.62,0.92,0.28,17,0.15,0.026,
MWP1G332335+006834,,332.335,+0.683,0.55,0.57,0.41,7,0.14,0.001,
MWP1G027612+000203,,027.612,+0.020,0.63,0.51,0.33,10,0.14,0.004,
MWP1G010317-001386,CN148,010.317,-0.139,1.21,1.12,0.10,64,0.14,0.006,2
MWP1G314258+001166,,314.258,+0.117,0.48,0.61,0.23,12,0.14,0.002,
MWP1G029977+005476,,029.977,+0.548,1.27,1.11,0.63,20,0.14,0.006,
MWP1G031567+000822,,031.567,+0.082,0.50,0.59,0.28,20,0.14,0.003,2
MWP1G005189-003526,,005.189,-0.353,0.50,0.61,0.19,12,0.14,0.002,
MWP1G329266+000480,,329.266,+0.048,0.37,0.41,0.39,2,0.14,0.001,
MWP1G043022+007657,,043.022,+0.766,0.44,0.62,0.41,5,0.14,0.002,
MWP1G355407+003423,,355.407,+0.342,0.67,1.17,0.13,14,0.14,0.004,
MWP1G060521-001480,,060.521,-0.148,1.72,1.05,0.35,22,0.14,0.008,
MWP1G053615+006079,,053.615,+0.608,1.67,0.86,0.20,29,0.14,0.007,
MWP1G010442+000157,,010.442,+0.016,0.54,0.66,0.07,23,0.14,0.003,
MWP1G014222-005392,,014.222,-0.539,1.19,1.49,0.35,45,0.14,0.009,1
MWP1G328321+003851,,328.321,+0.385,0.51,0.65,0.00,0,0.14,0.001,
MWP1G295639-001059,,295.639,-0.106,1.25,1.09,0.63,114,0.14,0.007,2
MWP1G013134+000580,,013.134,+0.058,0.39,0.47,0.02,7,0.14,0.005,
MWP1G317009-000486,,317.009,-0.049,1.79,1.36,0.45,22,0.14,0.008,2
MWP1G020350-009252,,020.350,-0.925,1.03,1.15,0.45,3,0.14,0.007,
MWP1G349115+000114,,349.115,+0.011,0.51,0.52,0.07,0,0.14,0.002,2
MWP1G311791+000846,,311.791,+0.085,0.54,0.53,0.26,11,0.14,0.003,
MWP1G307626-001765,,307.626,-0.177,2.21,2.04,0.39,18,0.14,0.009,
MWP1G019142-002851,,019.142,-0.285,3.62,6.81,0.36,41,0.14,0.019,1 2
MWP1G025539-001549,,025.539,-0.155,0.46,0.42,0.32,10,0.14,0.002,
MWP1G298836+001155,,298.836,+0.116,0.53,0.54,0.37,14,0.14,0.003,2
MWP1G028938-005661,,028.938,-0.566,1.10,0.99,0.19,27,0.14,0.003,2
MWP1G061730-000987,,061.730,-0.099,3.32,2.14,0.36,35,0.14,0.016,
MWP1G304743+006144,,304.743,+0.614,0.47,0.64,0.49,49,0.14,0.003,
MWP1G317982-007380,S104,317.982,-0.738,0.58,0.72,0.46,47,0.14,0.002,2
MWP1G333689-004441,,333.689,-0.444,1.06,0.82,0.41,12,0.14,0.007,
MWP1G344662-008369,,344.662,-0.837,0.57,0.38,0.15,7,0.14,0.001,
MWP1G317497-005744,,317.497,-0.574,0.55,0.51,0.16,0,0.14,0.002,1 2
MWP1G048858+001389,,048.858,+0.139,1.51,1.45,0.13,45,0.14,0.011,
MWP1G030795+001978,,030.795,+0.198,0.35,0.39,0.22,0,0.14,0.002,
MWP1G300073-004030,,300.073,-0.403,0.29,0.27,0.00,0,0.14,0.001,2
MWP1G309910-007120,,309.910,-0.712,2.20,1.69,0.51,7,0.14,0.009,
MWP1G354435-003714,,354.435,-0.371,0.60,0.64,0.25,3,0.14,0.002,
MWP1G027357+000255,,027.357,+0.026,0.44,0.50,0.44,15,0.14,0.003,2
MWP1G342945+009597,,342.945,+0.960,2.36,1.11,0.20,19,0.14,0.009,
MWP1G305571+006612,,305.571,+0.661,1.05,0.82,0.62,0,0.14,0.003,
MWP1G316504+002165,,316.504,+0.217,0.53,0.74,0.32,8,0.14,0.001,2
MWP1G326067-002172,,326.067,-0.217,0.67,0.98,0.42,1,0.14,0.003,
MWP1G299342-002685,,299.342,-0.269,1.14,1.13,0.25,19,0.14,0.008,1
MWP1G306268-003326,,306.268,-0.333,0.50,0.40,0.20,18,0.14,0.002,
MWP1G323487+003263,,323.487,+0.326,1.49,1.14,0.28,37,0.14,0.014,
MWP1G018238-002346,,018.238,-0.235,1.88,2.02,0.45,14,0.14,0.012,1
MWP1G040012-001102,,040.012,-0.110,0.47,0.61,0.11,12,0.14,0.002,
MWP1G036971-002625,,036.971,-0.263,1.56,1.20,0.24,54,0.14,0.010,1
MWP1G326997-001133,,326.997,-0.113,2.24,1.09,0.51,75,0.14,0.012,2
MWP1G306282+001105,,306.282,+0.110,0.61,0.64,0.28,17,0.14,0.003,
MWP1G022599+005730,,022.599,+0.573,1.66,1.47,0.04,3,0.14,0.008,
MWP1G326485-007260,,326.485,-0.726,3.34,2.57,0.30,27,0.14,0.034,
MWP1G338901+006355,S29,338.901,+0.635,1.72,3.20,0.84,104,0.14,0.007,2
MWP1G339174+000930,,339.174,+0.093,0.67,0.61,0.38,20,0.14,0.006,
MWP1G029887-000017,,029.887,-0.002,0.49,0.51,0.55,29,0.14,0.006,
MWP1G314295+004228,,314.295,+0.423,1.13,1.17,0.37,24,0.14,0.007,2
MWP1G044717-006462,,044.717,-0.646,0.95,1.07,0.32,21,0.14,0.005,
MWP1G023597+005115,,023.597,+0.511,2.08,2.33,0.36,18,0.14,0.012,
MWP1G042224-000557,,042.224,-0.056,2.39,1.80,0.51,46,0.14,0.008,1
MWP1G002452+001373,,002.452,+0.137,0.43,0.62,0.17,0,0.14,0.002,
MWP1G313995-001109,,313.995,-0.111,1.49,1.12,0.43,7,0.14,0.005,
MWP1G063106+003347,,063.106,+0.335,1.81,1.79,0.19,3,0.14,0.010,
MWP1G311343+001647,,311.343,+0.165,7.23,5.94,0.32,82,0.14,0.024,1
MWP1G017945-006776,,017.945,-0.678,0.69,0.67,0.23,8,0.14,0.004,
MWP1G016697+005722,,016.697,+0.572,1.18,0.90,0.48,10,0.14,0.005,
MWP1G020555-001335,,020.555,-0.134,0.55,0.49,0.20,15,0.14,0.002,
MWP1G022868+001571,,022.868,+0.157,0.85,1.08,0.26,42,0.14,0.008,
MWP1G020977+000789,,020.977,+0.079,0.65,0.50,0.40,35,0.14,0.005,
MWP1G021882-003216,,021.882,-0.322,0.88,1.06,0.25,13,0.14,0.007,
MWP1G298933+004361,,298.933,+0.436,3.61,4.46,0.54,34,0.14,0.037,1
MWP1G355539-005273,,355.539,-0.527,0.28,0.26,0.13,0,0.14,0.001,
MWP1G317798-007692,S105,317.798,-0.769,0.30,0.34,0.00,0,0.14,0.001,
MWP1G005036+001386,,005.036,+0.139,0.46,0.44,0.47,21,0.14,0.002,
MWP1G051043-002590,,051.043,-0.259,0.45,0.64,0.32,52,0.14,0.003,
MWP1G340286-001925,,340.286,-0.192,0.63,0.50,0.69,77,0.14,0.003,2
MWP1G302447-008409,,302.447,-0.841,1.05,0.83,0.59,25,0.14,0.004,
MWP1G338217+000344,,338.217,+0.034,1.67,0.91,0.10,11,0.14,0.004,
MWP1G341769-007687,,341.769,-0.769,2.62,2.32,0.27,5,0.14,0.012,
MWP1G359282-008955,,359.282,-0.895,1.17,0.77,0.07,7,0.14,0.002,
MWP1G052741+001582,,052.741,+0.158,0.60,0.50,0.18,0,0.14,0.002,
MWP1G311533+004684,,311.533,+0.468,2.86,1.66,0.38,18,0.14,0.050,
MWP1G343193+004841,,343.193,+0.484,9.25,4.13,0.13,68,0.14,0.046,
MWP1G039728-003965,,039.728,-0.397,0.48,0.56,0.30,22,0.14,0.003,
MWP1G320424+001016,,320.424,+0.102,0.48,0.66,0.22,0,0.14,0.004,2
MWP1G320702+005440,,320.702,+0.544,2.43,1.94,0.40,16,0.14,0.015,
MWP1G326745-007465,,326.745,-0.747,3.18,1.77,0.13,32,0.14,0.031,
MWP1G060007-003323,,060.007,-0.332,1.74,1.67,0.49,11,0.14,0.016,
MWP1G333051+000333,,333.051,+0.033,0.47,0.62,0.18,0,0.14,0.002,2
MWP1G296322-005479,,296.322,-0.548,0.40,0.49,0.48,0,0.14,0.001,
MWP1G358472-003997,,358.472,-0.400,0.42,0.57,0.11,0,0.14,0.001,2
MWP1G006394-000868,CN82,006.394,-0.087,2.03,1.55,0.59,16,0.14,0.009,1
MWP1G024548-001971,,024.548,-0.197,0.72,0.49,0.43,36,0.14,0.003,2
MWP1G347504+000561,,347.504,+0.056,0.48,0.70,0.12,32,0.14,0.004,
MWP1G059273-004236,,059.273,-0.424,0.51,0.40,0.17,70,0.14,0.003,2
MWP1G336259-005289,,336.259,-0.529,0.39,0.51,0.00,0,0.14,0.002,
MWP1G031078+004580,,031.078,+0.458,0.56,0.41,0.61,38,0.14,0.004,
MWP1G039270+001005,,039.270,+0.101,0.42,0.57,0.11,12,0.14,0.002,
MWP1G300150-000893,,300.150,-0.089,0.40,0.39,0.27,19,0.14,0.003,2
MWP1G327750-006765,,327.750,-0.677,0.51,0.61,0.10,0,0.14,0.003,2
MWP1G032047-000708,N55,032.047,-0.071,11.49,9.01,0.56,46,0.14,0.135,1
MWP1G032322+007803,,032.322,+0.780,0.44,0.52,0.15,0,0.14,0.002,
MWP1G049468-002557,,049.468,-0.256,0.49,0.57,0.00,0,0.14,0.002,2
MWP1G311993+005011,,311.993,+0.501,0.89,0.98,0.54,61,0.14,0.002,
MWP1G350016+004327,,350.016,+0.433,0.50,0.69,0.31,17,0.14,0.002,
MWP1G039393+008217,,039.393,+0.822,0.46,0.72,0.07,0,0.14,0.001,
MWP1G010963+000257,,010.963,+0.026,0.47,0.61,0.17,0,0.14,0.005,
MWP1G317383-001929,,317.383,-0.193,4.05,3.19,0.07,17,0.14,0.050,
MWP1G063217-004744,,063.217,-0.474,0.87,0.90,0.80,79,0.14,0.006,
MWP1G350195+000147,CS111,350.195,+0.015,1.21,1.03,0.12,27,0.14,0.009,
MWP1G013345-003219,,013.345,-0.322,0.54,0.79,0.52,6,0.14,0.003,
MWP1G305504-004034,,305.504,-0.403,1.19,0.82,0.65,30,0.14,0.004,
MWP1G333533-001187,,333.533,-0.119,1.71,1.27,0.29,27,0.14,0.010,2
MWP1G305138-005059,,305.138,-0.506,1.36,0.99,0.78,8,0.14,0.005,
MWP1G010697+000359,,010.697,+0.036,1.33,1.53,0.11,75,0.14,0.006,
MWP1G031820-000428,,031.820,-0.043,5.06,3.02,0.58,64,0.14,0.033,1 2
MWP1G347908+000414,,347.908,+0.041,1.14,1.05,0.17,49,0.14,0.015,1
MWP1G013828-007827,,013.828,-0.783,3.99,3.65,0.52,11,0.14,0.046,1
MWP1G051589+006437,,051.589,+0.644,1.33,0.97,0.57,91,0.14,0.009,
MWP1G332634-007713,,332.634,-0.771,0.44,0.44,0.16,0,0.14,0.001,
MWP1G307274+003202,,307.274,+0.320,2.61,0.92,0.27,2,0.14,0.010,
MWP1G055744+004273,,055.744,+0.427,0.74,0.89,0.12,0,0.14,0.002,
MWP1G055158-002988,,055.158,-0.299,0.48,0.67,0.42,1,0.14,0.002,
MWP1G017678-006577,,017.678,-0.658,0.42,0.39,0.21,10,0.14,0.001,
MWP1G338453+001787,,338.453,+0.179,2.09,1.03,0.66,93,0.14,0.016,2
MWP1G337658-001687,,337.658,-0.169,0.54,0.58,0.35,49,0.14,0.007,2
MWP1G028428+000139,,028.428,+0.014,0.76,0.64,0.31,10,0.14,0.008,
MWP1G052205+007216,N112,052.205,+0.722,0.35,0.38,0.27,54,0.14,0.002,2
MWP1G338007+000220,,338.007,+0.022,0.62,0.53,0.68,115,0.14,0.002,
MWP1G005944-001407,CN72,005.944,-0.141,0.49,0.75,0.30,32,0.14,0.002,2
MWP1G317409+000875,,317.409,+0.087,2.62,2.32,0.21,16,0.14,0.022,1
MWP1G026906-009203,,026.906,-0.920,2.37,1.43,0.31,107,0.14,0.004,
MWP1G012832-001404,,012.832,-0.140,1.67,0.92,0.23,24,0.14,0.010,
MWP1G012195-001026,,012.195,-0.103,0.49,0.48,0.14,2,0.14,0.003,2
MWP1G011035+000657,,011.035,+0.066,0.47,0.61,0.26,6,0.14,0.003,
MWP1G333117-007112,,333.117,-0.711,2.78,1.33,0.80,62,0.14,0.039,
MWP1G300236+003354,,300.236,+0.335,1.31,1.15,0.11,17,0.14,0.006,2
MWP1G010418-009182,,010.418,-0.918,0.88,0.71,0.49,23,0.14,0.004,
MWP1G328025+007356,,328.025,+0.736,1.08,1.20,0.54,59,0.14,0.003,
MWP1G337316+005088,,337.316,+0.509,1.57,0.78,0.44,57,0.14,0.007,
MWP1G345725-006918,,345.725,-0.692,0.54,0.64,0.21,13,0.14,0.002,
MWP1G057223+000460,,057.223,+0.046,0.51,0.61,0.29,4,0.14,0.001,
MWP1G307503-008216,,307.503,-0.822,0.29,0.23,0.20,0,0.14,0.001,
MWP1G333147-001103,,333.147,-0.110,0.60,0.48,0.46,17,0.14,0.003,2
MWP1G340085-003146,,340.085,-0.315,0.64,0.50,0.24,10,0.14,0.002,2
MWP1G014980+001483,,014.980,+0.148,0.55,0.50,0.29,25,0.14,0.003,
MWP1G322339+000287,,322.339,+0.029,0.46,0.56,0.38,42,0.14,0.002,
MWP1G328270+001950,,328.270,+0.195,1.20,1.39,0.40,27,0.14,0.004,
MWP1G338868+003210,,338.868,+0.321,0.95,0.90,0.47,55,0.14,0.006,
MWP1G048779+002525,,048.779,+0.253,0.46,0.70,0.22,22,0.14,0.002,
MWP1G331529+000285,,331.529,+0.029,0.57,0.46,0.29,10,0.14,0.001,2
MWP1G355522-006761,,355.522,-0.676,0.60,0.54,0.13,14,0.14,0.002,
MWP1G038984-000414,,038.984,-0.041,0.44,0.57,0.56,0,0.14,0.003,
MWP1G044436+005755,,044.436,+0.576,0.52,0.70,0.48,3,0.14,0.002,
MWP1G327352-005133,,327.352,-0.513,0.65,0.66,0.65,70,0.14,0.003,
MWP1G023457-001786,,023.457,-0.179,0.52,0.57,0.15,0,0.14,0.003,2
MWP1G340857-001056,,340.857,-0.106,0.36,0.26,0.76,29,0.14,0.002,
MWP1G304901+006064,,304.901,+0.606,2.09,2.12,0.27,9,0.14,0.009,1
MWP1G331910-000354,,331.910,-0.035,1.09,0.96,0.58,11,0.14,0.005,
MWP1G035144+008043,,035.144,+0.804,0.69,0.69,0.56,29,0.14,0.006,2
MWP1G324198+001185,,324.198,+0.119,0.73,0.78,0.46,6,0.14,0.003,
MWP1G337956-000246,,337.956,-0.025,1.18,0.86,0.05,67,0.14,0.007,
MWP1G005459+000977,,005.459,+0.098,1.91,1.54,0.25,21,0.14,0.015,2
MWP1G042077+003567,,042.077,+0.357,0.80,0.71,0.13,12,0.14,0.005,
MWP1G332604-007273,,332.604,-0.727,0.78,0.64,0.10,0,0.14,0.004,
MWP1G022960-007450,,022.960,-0.745,1.75,0.79,0.52,86,0.14,0.005,
MWP1G344202+001406,,344.202,+0.141,0.86,1.07,0.58,10,0.14,0.004,
MWP1G318924-004519,,318.924,-0.452,0.29,0.21,0.26,0,0.14,0.001,
MWP1G311861+003814,,311.861,+0.381,0.77,0.48,0.20,3,0.14,0.004,
MWP1G296522+001035,,296.522,+0.103,2.31,2.79,0.06,0,0.14,0.006,
MWP1G345583-000452,,345.583,-0.045,0.53,0.57,0.57,27,0.14,0.006,2
MWP1G339215+000410,,339.215,+0.041,1.57,1.13,0.16,25,0.14,0.006,
MWP1G317752-001830,,317.752,-0.183,3.33,4.59,0.40,53,0.14,0.032,
MWP1G051990+005810,N110 N108 N109,051.990,+0.581,11.72,10.15,0.52,24,0.14,0.098,1
MWP1G313403-000827,,313.403,-0.083,1.58,1.25,0.27,22,0.14,0.026,
MWP1G341081-000357,,341.081,-0.036,4.92,3.79,0.38,38,0.14,0.022,1
MWP1G321703+002405,,321.703,+0.240,0.82,0.91,0.18,29,0.14,0.006,
MWP1G355806-002690,,355.806,-0.269,2.25,1.94,0.29,32,0.14,0.008,
MWP1G027426-001193,,027.426,-0.119,0.87,0.91,0.17,20,0.14,0.004,
MWP1G298303-001353,,298.303,-0.135,2.91,2.20,0.28,17,0.14,0.025,
MWP1G340425-005810,,340.425,-0.581,0.74,0.97,0.26,54,0.14,0.004,
MWP1G303469-007833,,303.469,-0.783,1.45,1.05,0.31,17,0.14,0.022,2
MWP1G309820-007225,,309.820,-0.722,1.53,1.31,0.24,45,0.14,0.008,
MWP1G340007+001611,,340.007,+0.161,2.18,1.81,0.45,36,0.14,0.009,
MWP1G311121-002914,,311.121,-0.291,2.21,1.54,0.33,53,0.14,0.010,
MWP1G032309-003805,,032.309,-0.381,0.83,0.71,0.25,36,0.14,0.006,
MWP1G040307-004308,,040.307,-0.431,0.62,0.69,0.74,21,0.14,0.001,
MWP1G007526+003897,CN105,007.526,+0.390,0.35,0.56,0.15,0,0.14,0.002,
MWP1G007458+007698,CN101,007.458,+0.770,0.95,0.56,0.65,113,0.14,0.004,2
MWP1G045412-004121,,045.412,-0.412,0.50,0.43,0.13,0,0.14,0.001,
MWP1G029873-004647,,029.873,-0.465,0.60,0.52,0.35,17,0.14,0.002,
MWP1G030329-002090,,030.329,-0.209,0.56,0.77,0.10,28,0.14,0.002,2
MWP1G298651+002676,,298.651,+0.268,0.55,0.62,0.50,14,0.14,0.002,
MWP1G020767-002435,,020.767,-0.244,1.19,0.76,0.41,7,0.14,0.004,
MWP1G016442-002099,,016.442,-0.210,0.36,0.36,0.32,29,0.14,0.002,2
MWP1G041881+004940,,041.881,+0.494,0.40,0.86,0.31,27,0.14,0.002,
MWP1G061465-002834,,061.465,-0.283,2.71,1.89,0.52,56,0.14,0.014,
MWP1G314273+000996,,314.273,+0.100,0.37,0.54,0.21,10,0.14,0.003,
MWP1G336106-000830,,336.106,-0.083,0.48,0.47,0.18,0,0.14,0.003,2
MWP1G337233+006775,,337.233,+0.678,4.83,1.98,0.07,60,0.14,0.014,1
MWP1G320411+001339,,320.411,+0.134,1.53,1.28,0.32,36,0.14,0.017,1 2
MWP1G333303-003380,,333.303,-0.338,1.24,1.02,0.36,24,0.14,0.014,1 2
MWP1G343972-003335,,343.972,-0.334,2.10,2.25,0.18,74,0.14,0.012,
MWP1G022722-002632,,022.722,-0.263,1.06,0.97,0.29,56,0.14,0.004,
MWP1G045078+001401,,045.078,+0.140,1.28,1.41,0.20,24,0.14,0.011,
MWP1G333372-003989,,333.372,-0.399,1.27,1.06,0.56,73,0.14,0.004,
MWP1G341153-000423,,341.153,-0.042,0.42,0.65,0.07,0,0.14,0.003,2
MWP1G012402-004639,,012.402,-0.464,1.00,0.97,0.28,6,0.14,0.004,2
MWP1G344729-004785,,344.729,-0.479,0.83,0.96,0.53,37,0.14,0.003,2
MWP1G050050+001773,,050.050,+0.177,4.53,3.58,0.19,23,0.14,0.025,
MWP1G346800+003152,,346.800,+0.315,0.55,0.54,0.10,12,0.14,0.001,
MWP1G026393-002238,,026.393,-0.224,2.72,2.02,0.41,35,0.14,0.013,
MWP1G301116+009681,,301.116,+0.968,0.83,1.37,0.79,28,0.14,0.004,
MWP1G344427+000424,,344.427,+0.042,1.00,1.18,0.22,18,0.14,0.007,
MWP1G336215+001526,,336.215,+0.153,0.40,0.41,0.00,2,0.14,0.001,
MWP1G046595-005801,,046.595,-0.580,0.68,0.70,0.09,27,0.14,0.005,
MWP1G037816-003756,,037.816,-0.376,0.45,0.62,0.25,12,0.14,0.003,2
MWP1G018884-005038,,018.884,-0.504,0.88,1.28,0.77,0,0.14,0.005,2
MWP1G329139-006374,,329.139,-0.637,0.61,0.41,0.50,21,0.14,0.002,
MWP1G046037-008891,,046.037,-0.889,0.69,0.71,0.23,38,0.14,0.005,
MWP1G357981-001648,,357.981,-0.165,0.29,0.20,0.00,0,0.14,0.001,
MWP1G032799+008984,,032.799,+0.898,1.77,1.76,0.05,21,0.14,0.007,
MWP1G311673-007860,,311.673,-0.786,1.72,1.00,0.23,18,0.14,0.010,1
MWP1G304896+006333,,304.896,+0.633,1.45,2.89,0.82,1,0.14,0.009,
MWP1G004526-001335,CN62,004.526,-0.133,1.00,0.84,0.40,41,0.13,0.005,
MWP1G340546+001178,,340.546,+0.118,0.46,0.53,0.26,7,0.13,0.004,
MWP1G333106-007822,,333.106,-0.782,1.85,1.36,0.47,31,0.13,0.008,
MWP1G056081-001073,,056.081,-0.107,1.82,1.68,0.27,3,0.13,0.009,1
MWP1G043450+005787,,043.450,+0.579,0.57,0.47,0.39,37,0.13,0.004,2
MWP1G349130+000142,,349.130,+0.014,0.53,0.48,0.15,3,0.13,0.002,2
MWP1G333959-002497,,333.959,-0.250,0.42,0.57,0.24,8,0.13,0.002,
MWP1G059547-003800,,059.547,-0.380,1.06,0.68,0.87,155,0.13,0.003,2
MWP1G305797+001504,,305.797,+0.150,0.98,1.34,0.11,41,0.13,0.006,
MWP1G299877+004981,,299.877,+0.498,4.25,3.30,0.65,29,0.13,0.022,
MWP1G305840-000627,,305.840,-0.063,1.76,1.30,0.24,41,0.13,0.009,1
MWP1G022871+006743,,022.871,+0.674,3.09,2.67,0.42,26,0.13,0.014,
MWP1G031984+007857,,031.984,+0.786,2.92,2.79,0.68,14,0.13,0.020,
MWP1G303535-007142,,303.535,-0.714,0.47,0.56,0.19,0,0.13,0.003,2
MWP1G306202+002670,,306.202,+0.267,0.46,0.44,0.67,30,0.13,0.005,
MWP1G339998-002419,,339.998,-0.242,0.68,0.53,0.65,30,0.13,0.002,
MWP1G035407-008459,,035.407,-0.846,0.58,0.86,0.04,3,0.13,0.002,
MWP1G031963-002579,,031.963,-0.258,0.69,0.46,0.23,1,0.13,0.002,2
MWP1G333080+007193,,333.080,+0.719,0.95,1.14,0.48,20,0.13,0.004,
MWP1G355675-002602,,355.675,-0.260,0.59,0.41,0.43,3,0.13,0.001,
MWP1G305651+000241,,305.651,+0.024,0.79,0.60,0.66,6,0.13,0.006,
MWP1G016314-007465,,016.314,-0.747,0.40,0.41,0.24,17,0.13,0.001,
MWP1G334410-004962,,334.410,-0.496,0.36,0.50,0.22,0,0.13,0.002,
MWP1G031160-000930,,031.160,-0.093,2.13,1.82,0.21,42,0.13,0.017,1
MWP1G031621-002231,,031.621,-0.223,1.98,1.47,0.32,36,0.13,0.005,
MWP1G014352-006431,,014.352,-0.643,0.48,0.76,0.36,2,0.13,0.002,
MWP1G326854-007296,,326.854,-0.730,1.66,1.70,0.20,37,0.13,0.008,
MWP1G017328+004293,,017.328,+0.429,0.56,0.89,0.45,32,0.13,0.002,
MWP1G016229-005130,,016.229,-0.513,0.48,0.51,0.45,27,0.13,0.003,
MWP1G320990-005983,,320.990,-0.598,2.12,1.46,0.25,5,0.13,0.007,
MWP1G010619-003993,,010.619,-0.399,0.55,0.50,0.21,31,0.13,0.003,
MWP1G335012-001467,,335.012,-0.147,0.50,0.46,0.27,0,0.13,0.003,
MWP1G051318-000196,,051.318,-0.020,3.30,1.96,0.62,58,0.13,0.051,
